,COORD.COOR2,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1
27,-5.4,1.60266e-24,0.0,1.05661e-15,1.05661e-15,3.1184699999999997e-22,-6.462349999999999e-27,4.22645e-15,2.06795e-25,0.0,-4.2264299999999995e-15,-3.81165e-21,-4.2264299999999995e-15,-4.2264299999999995e-15,-1.55096e-25,-4.22644e-15,3.8038e-14,-1.6905700000000005e-14,5.49437e-14,-1.26794e-14,7.6076e-14,-8.45285e-15,5.16988e-26,2.1132199999999997e-13,-3.38115e-13,6.59323e-13,1.30851e-11,5.0886400000000004e-12,1.01435e-12,-4.46735e-12,-1.30217e-11,3.08953e-12,2.8613e-12,-1.88922e-12,-5.17316e-11,-5.84094e-12,-1.2132200000000002e-10,2.01284e-11,-9.67137e-11,-4.04122e-11,-1.96318e-11,-1.42396e-10,-5.083440000000001e-10,-1.93555e-11,-4.78525e-10,5.23432e-11,-1.6737000000000002e-11,-1.34776e-11,1.81689e-11,-1.36733e-11,-1.28695e-12,-2.90547e-11,3.41074e-12,-4.85195e-12,8.53741e-13,-6.9144600000000004e-12,-5.01256e-12,-1.27098e-10,-2.78946e-13,-2.42429e-10,-1.32879e-11,-1.81314e-11,-1.24257e-12,-1.83428e-11,-5.25093e-11,3.17659e-11,7.35401e-13,-2.11407e-11,-1.22736e-11,2.1259e-11,2.00925e-11,-6.5509800000000004e-12,5.68794e-11,-6.720039999999999e-12,-1.60267e-11,5.11653e-11,-7.531519999999999e-12,-1.32879e-11,-1.3271e-12,1.5342e-12,-1.3207600000000001e-12,2.53589e-14,-2.09632e-12,-9.5095e-13
28,-5.6,-1.3958700000000002e-24,1.55096e-25,2.1132100000000007e-15,1.03398e-25,-2.1132100000000007e-15,-1.29247e-26,-2.1132100000000007e-15,1.55096e-25,2.1132100000000007e-15,-4.2264299999999995e-15,-3.81165e-21,-5.16988e-25,8.27181e-25,2.58494e-25,-4.22645e-15,4.22645e-14,-1.6905700000000005e-14,1.26793e-13,-1.69058e-14,8.030239999999999e-14,-8.45285e-15,-8.45289e-15,2.02869e-13,-4.05738e-13,-1.7582e-12,1.48433e-11,5.4521099999999995e-12,-8.621940000000001e-13,1.08366e-11,2.12167e-12,7.861189999999999e-13,6.40306e-12,-6.762310000000002e-14,-5.41365e-11,-4.1503699999999994e-12,-1.3281799999999994e-10,4.84139e-12,-1.07633e-10,-1.70621e-11,-2.0359000000000002e-11,-2.58956e-10,-4.819419999999999e-10,-2.00801e-11,-4.59012e-10,-2.02407e-12,-1.60018e-11,-8.19914e-11,2.13917e-11,6.9822600000000006e-12,-5.22177e-12,-1.53695e-11,-1.22989e-11,-2.07095e-13,8.706469999999999e-13,-4.808e-11,-2.2958000000000003e-11,-1.30563e-10,-2.6204e-13,-2.45818e-10,-1.89852e-11,-2.4581e-11,-1.79201e-12,-1.91711e-11,-4.92127e-11,3.23238e-11,9.63628e-13,-2.30172e-11,-4.81814e-12,2.09462e-11,2.06927e-11,-2.05405e-12,4.96438e-11,-8.376810000000001e-12,1.56463e-11,3.04135e-11,1.42938e-11,-2.0084e-11,3.03036e-12,2.0117799999999997e-12,-9.04459e-13,1.6905700000000005e-14,-6.67779e-13,-1.47926e-13
29,-5.8,-2.8951299999999998e-24,0.0,2.11322e-15,3.1019299999999997e-25,-2.1132100000000007e-15,-6.462349999999999e-27,-2.1132300000000002e-15,1.55096e-25,-4.1359e-25,-7.6233e-21,-2.1132100000000007e-15,-4.1359e-25,3.1019299999999997e-25,2.84343e-25,-4.22644e-15,3.80379e-14,-2.11322e-14,1.39472e-13,-2.11322e-14,8.45288e-14,-8.45288e-15,-8.45289e-15,2.19775e-13,-4.64908e-13,-8.96005e-13,2.76409e-12,5.90011e-12,-2.87398e-12,1.4222000000000001e-11,1.72101e-11,-1.34401e-12,9.12911e-12,1.99911e-12,-5.67696e-11,2.99232e-12,-1.29631e-10,-1.07817e-11,-1.19133e-10,4.04365e-12,-2.1096e-11,-1.55649e-10,-4.63194e-10,-2.07994e-11,-5.57181e-10,-5.43037e-11,-1.52094e-11,1.22601e-10,2.47932e-11,1.18315e-11,-8.837489999999997e-12,-3.52337e-11,-2.79156e-11,4.96607e-12,8.57968e-13,3.70659e-12,-2.86806e-11,-1.33293e-10,-2.53586e-13,-2.4974900000000003e-10,-1.65761e-11,-1.9019e-11,-2.3330000000000003e-12,-2.00671e-11,-4.75221e-11,3.31184e-11,1.21721e-12,-2.45387e-11,-8.047139999999999e-12,2.32032e-11,2.12421e-11,2.6373e-12,4.30167e-11,-4.93648e-12,1.98558e-11,4.23236e-11,1.72354e-11,-1.27216e-11,2.40907e-12,1.17495e-12,9.12913e-13,-1.6906e-14,6.31853e-13,6.550989999999999e-13
30,-6.0,1.2407700000000002e-24,2.06795e-25,1.05661e-15,-1.05661e-15,-6.236419999999998e-22,-6.462349999999999e-27,2.1132100000000007e-15,1.03398e-25,2.11322e-15,0.0,1.27055e-20,-1.03398e-25,-5.16988e-25,-4.2264299999999995e-15,3.81165e-21,3.803780000000001e-14,-1.26793e-14,1.26793e-13,-2.53587e-14,8.030239999999999e-14,-8.45288e-15,-8.45285e-15,2.19775e-13,-4.3955e-13,1.1834e-13,-9.41651e-12,6.49604e-12,-5.40562e-12,6.33121e-12,9.98708e-12,1.47503e-12,1.14832e-11,-7.43854e-13,-5.98084e-11,4.80124e-12,-1.26996e-10,1.91817e-11,-1.13379e-10,2.70725e-11,-2.18185e-11,-6.44522e-11,-4.45269e-10,-2.15232e-11,-5.39852e-10,-1.77285e-11,-1.41026e-11,8.15122e-11,2.20559e-11,1.8702e-12,-1.27934e-11,-5.41344e-11,-1.74721e-11,2.59081e-12,8.495149999999999e-13,5.46817e-11,-2.31609e-11,-1.34959e-10,-2.45134e-13,-2.53324e-10,-1.4539000000000002e-11,-1.39642e-11,-2.99232e-12,-2.10646e-11,-4.67529e-11,3.40651e-11,1.0058899999999999e-12,-2.58912e-11,-1.11916e-11,2.82749e-11,2.16309e-11,-5.494369999999999e-12,5.52818e-11,-1.50461e-12,-2.52741e-12,8.87637e-11,1.87654e-12,1.02618e-11,-3.34734e-12,4.3955e-13,1.3419e-12,-1.26793e-14,2.05405e-12,-9.12911e-13
31,-6.2,-3.10193e-24,2.06795e-25,-1.05661e-15,3.17637e-21,-7.75482e-25,-2.13258e-25,5.16988e-26,-1.55096e-25,2.11322e-15,-2.1132100000000007e-15,2.1132300000000002e-15,-3.1019299999999997e-25,4.2264299999999995e-15,-9.740879999999999e-21,4.22644e-15,4.22642e-14,-1.6905700000000005e-14,1.1834e-13,-2.11322e-14,8.45288e-14,8.45285e-15,-1.69058e-14,2.1132199999999997e-13,-4.2264399999999994e-13,1.52152e-13,-7.97952e-12,7.33287e-12,-8.96851e-12,-7.05815e-13,4.17572e-12,-5.79022e-13,1.385e-11,-3.3853800000000003e-12,-6.35319e-11,1.6440900000000001e-12,-1.40208e-10,2.3668099999999997e-12,-1.07899e-10,1.50831e-11,-2.25391e-11,-2.1968900000000004e-10,-4.213690000000001e-10,-2.22451e-11,-5.24629e-10,1.80428e-11,-1.23267e-11,-2.13228e-10,1.93428e-11,-6.3963199999999995e-12,-7.7048e-12,-3.73491e-11,-7.67944e-12,-7.77243e-12,8.28382e-13,1.09211e-11,-1.91542e-11,-1.4358100000000002e-10,-2.36681e-13,-2.64956e-10,-1.23497e-11,-2.21043e-11,-2.75564e-12,-2.23325e-11,-4.655e-11,3.51302e-11,7.60759e-13,-2.7175999999999998e-11,-3.41496e-12,3.05234e-11,2.18592e-11,-1.85963e-13,4.86802e-11,-3.1867400000000002e-12,-2.5570000000000002e-11,9.97356e-11,7.26103e-12,1.77426e-11,-4.06161e-12,-3.2966199999999997e-13,4.69136e-13,8.45381e-15,1.4877100000000001e-12,-7.60763e-14
32,-6.4,-1.13737e-24,-5.28305e-16,-6.88214e-21,-5.2939599999999985e-22,-9.82277e-25,-2.06795e-25,-1.03398e-25,-2.58494e-25,-8.27181e-25,-2.1132100000000007e-15,0.0,-4.1359e-25,0.0,8.452840000000003e-15,-8.45287e-15,4.64907e-14,-2.53586e-14,1.0988699999999997e-13,-2.53585e-14,8.452860000000002e-14,-8.45285e-15,-1.69058e-14,2.19775e-13,-5.15626e-13,1.94416e-13,7.31174e-12,8.528960000000001e-12,1.39895e-12,-8.27114e-12,-1.4285399999999999e-12,-2.72605e-12,1.66353e-11,-9.21364e-13,-6.82232e-11,-9.8476e-13,-1.37598e-10,-1.54962e-11,-1.2020200000000005e-10,-3.42447e-11,-2.32647e-11,-1.4549200000000002e-10,-4.700849999999999e-10,-2.29665e-11,-6.295589999999999e-10,6.01625e-11,-9.39194e-12,-2.59861e-10,2.28369e-11,-1.45581e-11,-2.63941e-12,-5.75726e-11,3.4318699999999996e-12,-9.99553e-12,7.60759e-13,-3.22942e-11,-1.57562e-11,-1.59886e-10,-2.36681e-13,-2.852e-10,-1.85963e-11,-1.73876e-11,-1.54688e-12,-2.38371e-11,-4.65754e-11,3.62798e-11,1.07352e-12,-2.83932e-11,-5.83249e-12,3.02529e-11,2.17746e-11,5.75641e-12,4.14445e-11,-4.505390000000001e-12,-2.34568e-11,7.69635e-11,1.34147e-11,1.12508e-11,1.56378e-13,3.04304e-13,-3.10643e-13,9.57147e-19,-1.1834e-12,7.86117e-13
33,-6.6,0.00374406,0.00579049,0.00805955,0.00861487,0.0111607,0.0131976,0.0151737,0.016221799999999998,0.0178927,0.0194932,0.0160292,0.018818900000000003,0.0215197,0.0231044,0.0218664,0.0259802,0.0293947,0.0302366,0.0289271,0.0341237,0.0331207,0.0378192,0.0359888,0.039916900000000005,0.0369664,0.0415028,0.0435189,0.0385131,0.0423478,0.0445448,0.044850199999999986,0.0462385,0.047251199999999986,0.0396623,0.0406464,0.0416632,0.0419879,0.0413358,0.040110900000000005,0.0472144,0.046022900000000005,0.045073400000000007,0.0445253,0.0448233,0.0443047,0.042998,0.0407016,0.0406755,0.04548,0.0450946,0.0447959,0.0447313,0.045038,0.0456074,0.0459635,0.0474889,0.0443262,0.0471931,0.0499741,0.0496601,0.0514823,0.0522591,0.0527232,0.0542024,0.0554185,0.05651669999999999,0.0568068,0.0568021,0.056796800000000015,0.0567927,0.056274,0.0567887,0.0567866,0.0563682,0.0567855,0.05678440000000001,0.0562342,0.05678440000000001,0.0546682,0.055569500000000015,0.0567847,0.0543826,0.055374900000000005
34,-6.8,0.0192732,0.0296368,0.041239,0.0438797,0.0581739,0.0692819,0.0798691,0.0865377,0.0950449,0.102923,0.0901415,0.10381300000000003,0.111193,0.120632,0.117726,0.136626,0.152887,0.155289,0.154541,0.17871099999999998,0.17474,0.196872,0.184594,0.207134,0.197995,0.217926,0.22141,0.205624,0.22255300000000006,0.232144,0.234004,0.239975,0.24442600000000006,0.214138,0.217966,0.222062,0.223236,0.22011,0.214384,0.241962,0.23583,0.230599,0.226502,0.22245,0.228419,0.222468,0.211968,0.210693,0.228818,0.227056,0.225097,0.224449,0.225811,0.228651,0.230498,0.238385,0.226372,0.239325,0.251755,0.251871,0.260396,0.264916,0.26846,0.27592,0.28284000000000004,0.289077,0.291905,0.293619,0.294584,0.294563,0.292486,0.294543,0.293883,0.29285900000000004,0.294527,0.294154,0.292322,0.293532,0.286057,0.28791700000000003,0.293555,0.28441700000000003,0.28888400000000003
35,-7.0,0.052077,0.0798044,0.109218,0.118992,0.158891,0.18993,0.220145,0.239696,0.26300500000000004,0.284148,0.262622,0.296768,0.306304,0.327694,0.327671,0.373906,0.4149020000000001,0.420753,0.426205,0.486265,0.482414,0.529546,0.5006649999999999,0.562379,0.552666,0.5908260000000001,0.592202,0.571909,0.609963,0.631667,0.637498,0.65094,0.661101,0.600581,0.607675,0.615912,0.61758,0.6091,0.594258,0.647087,0.629132,0.6128779999999999,0.5990880000000001,0.586697,0.613596,0.598611,0.5732520000000001,0.565926,0.5978319999999999,0.594224,0.586843,0.5906600000000001,0.5936739999999999,0.600841,0.60559,0.626396,0.60515,0.632953,0.663754,0.6678029999999999,0.690287,0.702367,0.716985,0.7370770000000001,0.757835,0.776511,0.787329,0.796705,0.8033060000000001,0.805438,0.8002199999999999,0.8054979999999999,0.802872,0.800412,0.805457,0.803972,0.798507,0.8014819999999999,0.785696,0.786563,0.800809,0.784237,0.78962
36,-7.2,0.105461,0.161519,0.223502,0.25108,0.328752,0.389707,0.450369,0.487645,0.536441,0.580196,0.556716,0.620653,0.633725,0.664279,0.673693,0.757631,0.822465,0.84491,0.862433,0.974907,0.982085,1.05167,1.00091,1.12323,1.12837,1.17815,1.18107,1.16711,1.23041,1.26698,1.27899,1.30137,1.31845,1.22694,1.23553,1.24705,1.24724,1.22751,1.18969,1.25673,1.23563,1.19876,1.16767,1.15094,1.19801,1.16069,1.12703,1.10524,1.1428200000000002,1.13604,1.11549,1.13355,1.13746,1.15015,1.1591,1.19958,1.17561,1.2217,1.28151,1.29501,1.34122,1.36733,1.40727,1.45008,1.49602,1.53816,1.56592,1.59338,1.6158,1.6279,1.62011,1.63309,1.6294799999999998,1.62464,1.63684,1.6338700000000002,1.61929,1.62889,1.59931,1.59895,1.62592,1.604,1.59981
37,-7.4,0.181225,0.274065,0.392757,0.452008,0.585573,0.684203,0.7824720000000001,0.8431360000000001,0.928953,1.00548,0.977216,1.08247,1.10638,1.14806,1.17114,1.29937,1.37192,1.43129,1.47053,1.64729,1.67613,1.76828,1.6792200000000002,1.88298,1.91915,1.9796,1.98905,1.98504,2.0739,2.12338,2.13786,2.16447,2.17932,2.06773,2.07029,2.07526,2.04528,1.99508,1.90683,1.96329,1.96176,1.89276,1.83433,1.80876,1.85948,1.7764099999999998,1.75161,1.7057099999999998,1.75145,1.7259400000000005,1.68146,1.71545,1.72692,1.74458,1.75771,1.82759,1.8142,1.88054,1.9928,2.04161,2.10873,2.15239,2.24398,2.34504,2.4478,2.5161,2.5596400000000004,2.63847,2.7005,2.74097,2.74134,2.77224,2.7736,2.77332,2.79924,2.7969,2.77307,2.7949900000000003,2.7463900000000003,2.7484900000000003,2.79296,2.76521,2.74541
38,-7.6,0.274305,0.407464,0.602242,0.7092109999999999,0.926944,1.07328,1.2216200000000002,1.3186,1.45066,1.56861,1.52226,1.68005,1.72253,1.77499,1.81577,1.98956,2.06134,2.169,2.23709,2.48193,2.53704,2.65334,2.5169200000000003,2.8113,2.88534,2.9572700000000003,2.97022,2.97114,3.07828,3.12411,3.1509400000000003,3.16635,3.1522,3.01778,2.99145,2.9658,2.8458,2.73023,2.56297,2.58171,2.59734,2.48133,2.38204,2.33115,2.37188,2.22383,2.20791,2.12773,2.1970400000000003,2.13845,2.04968,2.09135,2.12569,2.1526400000000003,2.1668,2.27828,2.29403,2.3752,2.58443,2.72992,2.78741,2.8765400000000003,3.02351,3.25836,3.48751,3.54852,3.62021,3.82662,3.94921,4.03757,4.08284,4.15299,4.17248,4.1939199999999985,4.25006,4.25831,4.23146,4.2765,4.20918,4.217969999999998,4.28849,4.254,4.22349
39,-7.8,0.381995,0.5622159999999999,0.8474940000000001,1.0208,1.34565,1.55298,1.7708,1.92656,2.11322,2.28084,2.21359,2.43147,2.498,2.55033,2.61422,2.8199,2.89175,3.05253,3.14995,3.46098,3.54155,3.67696,3.49405,3.87574,3.98606,4.06312,4.09768,4.0934800000000005,4.20519,4.2190400000000015,4.28336,4.25347,4.16394,3.94784,3.85488,3.76977,3.51284,3.29712,3.0259,2.98394,2.99241,2.81127,2.65643,2.56187,2.58246,2.35512,2.33248,2.21281,2.30323,2.22101,2.07099,2.09685,2.15996,2.22814,2.23483,2.39973,2.46391,2.5641,2.89672,3.21781,3.2555,3.4135800000000005,3.5942800000000004,4.04049,4.4981800000000005,4.47703,4.6521300000000005,5.03489,5.24651,5.41902,5.54186,5.6685300000000005,5.73569,5.81148,5.93382,5.97311,5.9519,6.03906,5.96392,5.9809800000000015,6.08774,6.0494,6.01674
40,-8.0,0.50775,0.746987,1.14098,1.40194,1.85004,2.13163,2.44016,2.68318,2.9341,3.16068,3.0806400000000003,3.36461,3.45902,3.5065699999999995,3.60407,3.81921,3.89132,4.10951,4.21614,4.58791,4.68878,4.83162,4.6254800000000005,5.08811,5.23041,5.30326,5.40259,5.38019,5.48153,5.43869,5.53354,5.40089,5.16276,4.78381,4.58239,4.41038,3.98719,3.63942,3.23768,3.11223,3.08779,2.82152,2.59556,2.43753,2.42639,2.10382,2.05734,1.90393,1.98727,1.88625,1.6912200000000002,1.65734,1.74499,1.91714,1.90091,2.13123,2.2638700000000003,2.40545,2.83336,3.4124,3.4886,3.69009,3.87604,4.59408,5.4013800000000005,5.24788,5.5875900000000005,6.15033,6.48562,6.84055,7.04581,7.21198,7.356610000000001,7.54493,7.79368,7.9016,7.90481,8.05419,7.989210000000001,8.01932,8.172,8.13659,8.11057
41,-8.2,0.6475920000000001,0.957101,1.47729,1.8483,2.4373400000000003,2.80798,3.23236,3.59062,3.91817,4.215330000000002,4.13278,4.49043,4.61786,4.66519,4.81234,5.0331800000000015,5.1059800000000015,5.38367,5.46025,5.8861300000000005,6.0005,6.13394,5.95106,6.4888900000000005,6.65687,6.71752,6.89577,6.83379,6.90307,6.770389999999999,6.8445100000000005,6.5491800000000016,6.08377,5.47748,5.12682,4.8411,4.22296,3.70824,3.14823,2.91411,2.82879,2.4557,2.14116,1.89816,1.84211,1.41018,1.31745,1.13614,1.18115,1.05525,0.835678,0.700951,0.82581,1.14301,1.07886,1.3848,1.60421,1.81406,2.3052200000000003,3.21969,3.4232400000000003,3.65016,3.82054,4.82327,6.10099,5.84402,6.30638,7.114560000000001,7.59035,8.1991,8.53775,8.73355,8.917580000000003,9.2984,9.75836,9.94248,10.0063,10.2336,10.1985,10.2542,10.4722,10.4543,10.4501
42,-8.4,0.79413,1.18155,1.83953,2.34006,3.08838,3.56719,4.13253,4.63579,5.05622,5.43961,5.36845,5.80976,5.97823,6.03174,6.24324,6.48136,6.55557,6.89329,6.919689999999999,7.39365,7.515169999999999,7.62108,7.47676,8.08282,8.2659,8.30537,8.54261,8.4129,8.41356,8.13367,8.10711,7.59967,6.84658,5.9667900000000005,5.429130000000002,5.00339,4.16247,3.44586,2.69995,2.32916,2.15331,1.65013,1.22787,0.876775,0.761117,0.207622,0.041182800000000006,-0.169955,-0.189571,-0.340117,-0.595562,-0.850561,-0.642181,-0.195123,-0.342806,0.044519300000000005,0.36336,0.666454,1.2336,2.548,2.95674,3.21076,3.4010800000000003,4.67881,6.46433,6.18769,6.7271100000000015,7.8287,8.52533,9.3922,9.90566,10.193999999999999,10.3399,10.9451,11.722000000000001,11.9612,12.1411,12.4082,12.4298,12.5366,12.8667,12.860999999999999,12.9053
43,-8.6,0.944873,1.41565,2.21961,2.8654,3.78945,4.39804,5.13055,5.80898,6.34212,6.83148,6.78941,7.32643,7.54675,7.61558,7.90521,8.16783,8.24455,8.64292,8.61777,9.13395,9.25594,9.32017,9.19907,9.86394,10.0474,10.0545,10.3254,10.0977,9.98374,9.4884,9.26937,8.50222,7.40625,6.21145,5.4510000000000005,4.85775,3.76448,2.80995,1.84816,1.31105,1.01282,0.354337,-0.18728,-0.680986,-0.8705950000000001,-1.5653,-1.83129,-2.0788900000000003,-2.18779,-2.36535,-2.6724,-3.06409,-2.70745,-2.17245,-2.44428,-1.97442,-1.54955,-1.13321,-0.459669,1.30725,1.98543,2.30361,2.53342,4.17574,6.43705,6.17772,6.836189999999998,8.220130000000001,9.20896,10.4014,11.0742,11.4838,11.5974,12.3976,13.6136,13.8857,14.2558,14.4782,14.6071,14.8113,15.2357,15.216,15.3487
44,-8.8,1.0978,1.6563599999999998,2.61312,3.4173400000000003,4.531000000000001,5.290030000000002,6.21692,7.0894,7.7671100000000015,8.387369999999999,8.39758,9.0464,9.33143,9.4279,9.81331,10.105,10.1854,10.6458,10.5676,11.1198,11.2353,11.2454,11.1302,11.8426,12.0089,11.9668,12.2395,11.8739,11.5906,10.8104,10.3183,9.24437,7.75087,6.1912699999999985,5.1707,4.38041,3.00278,1.77117,0.560243,-0.174488,-0.629376,-1.47072,-2.13576,-2.81833,-3.09578,-3.9473,-4.3487,-4.64785,-4.86536,-5.0786,-5.44249,-5.9819,-5.4412400000000005,-4.85283,-5.2371300000000005,-4.69163,-4.1596199999999985,-3.61552,-2.80857,-0.537253,0.474505,0.854399,1.09976,3.25117,6.0430199999999985,5.76837,6.54277,8.29318,9.5658,11.1815,12.0279,12.4935,12.6714,13.609000000000002,15.3978,15.6473,16.3136,16.4138,16.697,17.0541,17.4665,17.4446,17.6803
45,-9.0,1.24954,1.89832,3.01192,3.98487,5.29954,6.22762,7.3716300000000015,8.43918,9.30272,10.086,10.1808,10.9655,11.3323,11.4712,11.9763,12.3043,12.3902,12.9148,12.7822,13.3638,13.4657,13.4068,13.2771,14.0217,14.1492,14.0348,14.2656,13.7068,13.1849,12.050999999999998,11.2224,9.79895,7.86017,5.88342,4.56278,3.54737,1.84745,0.297274,-1.19842,-2.16426,-2.81229,-3.86629,-4.6649,-5.58045,-5.96333,-6.97547,-7.56141,-7.92974,-8.27562,-8.51638,-8.96903,-9.62997,-8.9364,-8.31541,-8.68571,-8.08465,-7.45224,-6.77062,-5.80261,-2.96587,-1.54471,-1.18235,-0.968187,1.75747,5.20565,4.95276,5.7706,7.94575,9.55748,11.6789,12.6405,13.1622,13.5094,14.5238,16.9831,17.1592,18.2283,18.1614,18.6199,19.0963,19.4906,19.4748,19.7911
46,-9.2,1.39731,2.13678,3.40845,4.55706,6.081169999999998,7.19459,8.57516,9.83152,10.9111,11.8907,12.1069,13.0615,13.5353,13.7373,14.3858,14.7604,14.8548,15.4477,15.2594,15.8636,15.944,15.7985,15.6347,16.3906,16.4558,16.2476,16.3916,15.5797,14.7434,13.1928,11.9675,10.1526,7.7221600000000015,5.27677,3.61342,2.34596,0.278931,-1.63403,-3.45296,-4.68613,-5.56625,-6.8654199999999985,-7.8140100000000015,-9.0048,-9.50611,-10.7029,-11.5131,-11.9656,-12.4655,-12.7115,-13.3037,-14.0554,-13.2524,-12.6169,-12.8396,-12.1465,-11.4308,-10.6106,-9.45978,-5.99852,-4.09365,-3.7559,-3.69223,-0.365439,3.78696,3.66391,4.56315,7.08858,9.08955,11.857000000000001,12.7822,13.3992,13.9945,15.1287,18.3198,18.3881,19.8533,19.6469,20.3316,20.8117,21.2941,21.2565,21.5971
47,-9.4,1.53952,2.36879,3.7978,5.12621,6.86555,8.17816,9.80785,11.255,12.5711,13.775,14.1451,15.3068,15.9227,16.2171,17.0247,17.4597,17.5671,18.2361,17.9914,18.6122,18.6623,18.4107,18.1948,18.94,18.9206,18.6014,18.6237,17.5099,16.2872,14.2594,12.571,10.3165,7.34232,4.37648,2.32511,0.771347,-1.70792,-4.03131,-6.21597,-7.75568,-8.91018,-10.49,-11.6125,-13.1184,-13.7446,-15.172,-16.238,-16.7959,-17.4647,-17.7255,-18.4469,-19.3297,-18.4269,-17.7858,-17.8321,-16.9516,-16.1713,-15.1488,-13.8043,-9.67129,-7.30179,-6.917560000000001,-7.09558,-3.06255,1.68575,1.7957900000000002,2.91501,5.74999,8.05113,11.6335,12.4688,13.1557,13.9944,15.3532,19.3912,19.3247,21.1334,20.7539,21.7257,22.1761,22.8497,22.8024,23.0889
48,-9.6,1.6754,2.5928,4.1771699999999985,5.6878400000000005,7.64641,9.17048,11.0522,12.7047,14.2788,15.7323,16.2884,17.6884,18.4852,18.9006,19.8826,20.3961,20.5231,21.2797,20.9799,21.6132,21.6244,21.2464,20.9609,21.6742,21.5503,21.1058,20.982,19.5317,17.8629,15.2922,13.0727,10.3237,6.7408800000000015,3.19775,0.710075,-1.17185,-4.109,-6.89548,-9.49251,-11.3816,-12.8565,-14.7556,-16.0809,-17.9425,-18.7033,-20.4078,-21.7645,-22.439,-23.2978,-23.6083,-24.4052,-25.4724,-24.5104,-23.8638,-23.7414,-22.6102,-21.7893,-20.4397,-18.9015,-14.0574,-11.3309,-10.8172,-11.19,-6.29368,-1.17834,-0.725659,0.753797,3.9138,6.45735,10.9021,11.7357,12.4716,13.5008,15.0646,20.1099,19.9248,22.1114,21.462,22.6456,23.0967,24.0469,24.0405,24.273000000000003
49,-9.8,1.80437,2.80741,4.54284,6.23608,8.41538,10.161,12.2954,14.1721,16.0247,17.7536,18.5289,20.1958,21.2087,21.768,22.9377,23.5548,23.7121,24.5729,24.2227,24.8701,24.8377,24.3137,23.9421,24.6004,24.3553,23.772,23.485,21.6723,19.5157,16.338,13.5256,10.2258,5.96059,1.76984,-1.21151,-3.46496,-6.91043,-10.2185,-13.2753,-15.5644,-17.4097,-19.6702,-21.2273,-23.491,-24.4003,-26.4298,-28.1149,-28.9028,-29.9779,-30.3862,-31.2063,-32.4864,-31.5449,-30.8898,-30.6123,-29.1806,-28.2785,-26.5694,-24.8498,-19.2606,-16.2095,-15.4843,-15.9456,-10.0459,-4.86899,-3.94954,-1.9804,1.51918,4.44281,9.56802,10.5391,11.3156,12.617,14.2778,20.3554,20.1465,22.7201,21.8544,23.0927,23.5654,24.7416,24.8185,25.0624
50,-10.0,1.92566,3.01093,4.8905400000000006,6.76377,9.16186,11.1355,13.526,15.6414,17.7899,19.8171,20.8433,22.8054,24.0661,24.7986,26.1556,26.9204,27.1295,28.1176,27.7285,28.3993,28.3275,27.6433,27.1704,27.7497,27.3668,26.6308,26.1683,23.9711,21.295,17.4536,13.9859,10.0848,5.06676,0.149847,-3.39731,-6.0723400000000005,-10.0831,-13.9787,-17.548,-20.2965,-22.5669,-25.2351,-27.0593,-29.772,-30.8409,-33.2518,-35.3066,-36.199,-37.5132,-38.0738,-38.8681,-40.3961,-39.565,-38.8902,-38.4819,-36.7295,-35.6238,-33.5984,-31.6329,-25.2756,-21.8632,-20.8607,-21.3247,-14.4062,-9.44016,-7.92488,-5.35279,-1.48601,2.04308,7.541360000000001,8.783439999999999,9.57787,11.3306,13.119000000000002,20.007,19.9136,22.8488,21.8781,23.156999999999996,23.6944,24.9243,25.1204,25.3413
