,COORD.COOR2,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1
28,-5.6,0.0596045,0.142388,0.229124,0.31837600000000005,0.372966,0.4203310000000001,0.460107,0.495764,0.5402359999999999,0.552665,0.560227,0.585353,0.620575,0.607785,0.688454,0.744941,0.743887,0.8230219999999999,0.83842,0.89097,0.944896,0.918567,1.01406,0.950754,1.08208,1.06163,1.08876,1.15078,1.1755,1.07523,1.03664,1.09135,1.13927,1.16783,1.15829,1.1551,1.1514,1.1012,1.07749,1.16864,1.13903,1.09349,1.10381,1.06365,0.972897,0.900779,1.04448,1.0433,1.01239,0.974355,0.930309,0.842101,0.8626309999999999,0.926595,0.904648,0.8861559999999999,0.871583,0.8529329999999999,0.838095,0.8557629999999999,0.875792,0.8915690000000001,0.92442,0.960955,1.19854,1.06152,1.09336,1.11811,1.15745,1.19657,1.24129,1.2790700000000002,1.31166,1.3322200000000002,1.36246,1.38808,1.39684,1.41816,1.42857,1.43769,1.43801,1.44905,1.44366
29,-5.8,0.101666,0.231568,0.374356,0.531996,0.633536,0.711932,0.781717,0.8482069999999999,0.923125,0.954384,0.973756,1.00479,1.04978,1.0537299999999998,1.16742,1.25709,1.25386,1.37531,1.3879,1.48027,1.55312,1.53807,1.67945,1.5945,1.78899,1.73091,1.7913599999999998,1.8914,1.92712,1.79139,1.71832,1.78945,1.85687,1.91083,1.88643,1.86819,1.84869,1.74104,1.72891,1.85003,1.77853,1.6818,1.6921400000000002,1.6497099999999998,1.50535,1.3875,1.56452,1.55528,1.52082,1.44185,1.36398,1.21428,1.23121,1.30229,1.24669,1.20355,1.18256,1.13403,1.1060299999999998,1.14514,1.1857799999999998,1.23367,1.31554,1.37014,1.79564,1.59609,1.67655,1.7022400000000002,1.79158,1.8845,1.98492,2.04011,2.11092,2.14401,2.21917,2.28892,2.31636,2.36661,2.39843,2.42545,2.436,2.46238,2.44996
30,-6.0,0.154383,0.341504,0.554014,0.798135,0.963503,1.08782,1.19698,1.30311,1.4202,1.48073,1.5208,1.56595,1.61963,1.6477400000000002,1.79855,1.92667,1.90481,2.07435,2.09077,2.22726,2.31295,2.2970900000000003,2.49096,2.39455,2.6561,2.55082,2.64724,2.78666,2.8259,2.66613,2.54776,2.62333,2.69745,2.79682,2.73907,2.68007,2.6222,2.41535,2.39143,2.51608,2.36672,2.20385,2.18399,2.1346,1.9232,1.74988,1.94573,1.91056,1.87913,1.73642,1.62351,1.39428,1.39798,1.48096,1.36527,1.28454,1.27283,1.19044,1.14477,1.22139,1.29347,1.40001,1.57545,1.62955,2.27671,1.99119,2.18768,2.19658,2.34836,2.5633,2.77211,2.8009,2.95641,3.00091,3.13956,3.32174,3.4028400000000003,3.46911,3.55838,3.62826,3.66326,3.71901,3.70477
31,-6.2,0.216246,0.469954,0.7656270000000001,1.11334,1.35955,1.54725,1.71124,1.85826,2.03136,2.13394,2.20562,2.2751,2.34433,2.40143,2.5929,2.76376,2.7160900000000003,2.93668,2.9605900000000003,3.14177,3.23944,3.18882,3.43677,3.3365400000000003,3.6671,3.5167,3.64369,3.8163,3.84413,3.68839,3.50734,3.56819,3.62924,3.76431,3.639,3.49481,3.3657800000000004,3.01008,2.93663,3.03862,2.77851,2.53835,2.45772,2.38281,2.09017,1.85192,2.05073,1.97487,1.93915,1.71566,1.57658,1.24396,1.22559,1.33717,1.13676,1.0224,1.02328,0.916463,0.840203,1.00504,1.11583,1.30554,1.571,1.63985,2.53482,2.10049,2.49985,2.54025,2.68455,3.11298,3.49529,3.41563,3.7361,3.82952,3.99518,4.39459,4.59494,4.60147,4.82475,4.98949,5.03027,5.147869999999998,5.15381
32,-6.4,0.286575,0.615513,1.00738,1.47578,1.82052,2.08976,2.32785,2.51855,2.7562900000000004,2.91588,3.0327,3.13944,3.23322,3.32629,3.5608800000000005,3.77631,3.70642,3.97961,4.01264,4.23669,4.34465,4.23837,4.53805,4.43727,4.83592,4.63985,4.79049,4.99005,4.99038,4.841080000000002,4.570130000000002,4.58331,4.60583,4.73639,4.49342,4.21831,3.98529,3.43709,3.28752,3.3461,2.9486,2.61663,2.44908,2.32963,1.94097,1.62592,1.81102,1.68045,1.62628,1.30895,1.16027,0.694166,0.640461,0.782812,0.482163,0.35968,0.360458,0.213504,0.129878,0.462897,0.612895,0.903523,1.19579,1.30938,2.45967,1.84612,2.52807,2.68602,2.74241,3.4729300000000003,4.05232,3.81304,4.38616,4.60291,4.71169,5.44463,5.78522,5.6829800000000015,6.14357,6.42598,6.43685,6.675439999999999,6.752669999999998
33,-6.6,0.364806,0.776523,1.2768,1.88243,2.34365,2.71394,3.04629,3.29551,3.59189,3.82608,4.00426,4.16413,4.29381,4.43264,4.71554,4.9713400000000005,4.88289,5.21022,5.25332,5.51682,5.63122,5.46174,5.80706,5.70811,6.17114,5.92621,6.091480000000002,6.31081,6.26443,6.09218,5.69051,5.6123699999999985,5.565919999999998,5.64623,5.22582,4.78458,4.42167,3.64242,3.3907199999999995,3.38527,2.8232,2.38033,2.1022,1.91817,1.41736,1.01146,1.16598,0.965921,0.881396,0.451573,0.30007,-0.318698,-0.41998,-0.258472,-0.652197,-0.788299,-0.7625810000000001,-1.00027,-1.04584,-0.508051,-0.319732,0.14463800000000002,0.443093,0.555825,2.01972,1.1398700000000002,2.17502,2.52732,2.53285,3.57371,4.33681,3.98825,4.82512,5.2586900000000005,5.2701,6.38771,6.83798,6.68744,7.42661,7.8167399999999985,7.8402,8.20293,8.43166
34,-6.8,0.450485,0.951159,1.57073,2.32891,2.92415,3.41569,3.86363,4.1933099999999985,4.54251,4.874230000000002,5.13385,5.3647300000000016,5.54364,5.73888,6.07735,6.3682300000000005,6.26922,6.65245,6.706169999999998,7.00528,7.121389999999999,6.87979,7.26036,7.1664,7.68913,7.3903,7.55675,7.77895,7.655019999999999,7.4134699999999984,6.82923,6.61515,6.46372,6.4454,5.78929,5.15057,4.6345,3.58392,3.2031400000000003,3.11197,2.35677,1.78395,1.36859,1.0984200000000002,0.474958,-0.0440391,0.0647773,-0.224953,-0.34812,-0.899119,-1.07197,-1.84985,-2.01169,-1.83858,-2.31051,-2.48327,-2.39748,-2.78272,-2.74573,-2.01059,-1.7888700000000002,-1.0223,-0.690365,-0.689755,1.20619,-0.08180239999999997,1.37444,1.99558,2.03112,3.35151,4.27413,3.92365,4.96586,5.72386,5.6397,7.12787,7.7283300000000015,7.569669999999999,8.55417,9.12457,9.187999999999999,9.61939,10.0797
35,-7.0,0.5429930000000001,1.13756,1.8859,2.81043,3.55663,4.189769999999998,4.77541,5.20865,5.62426,6.0808800000000005,6.44759,6.76893,7.01134,7.27385,7.67423,8.00111,7.90748,8.34928,8.41404,8.745989999999999,8.85982,8.538110000000001,8.93942,8.8486,9.42833,9.06915,9.22232,9.41878,9.1722,8.79621,7.971610000000001,7.573739999999999,7.27591,7.1063800000000015,6.15791,5.28895,4.59221,3.23104,2.69255,2.49242,1.51373,0.798975,0.209231,-0.170369,-0.921422,-1.58412,-1.52119,-1.93946,-2.11436,-2.77692,-3.01034,-3.93258,-4.1930000000000005,-3.98094,-4.5669900000000005,-4.76186,-4.62469,-5.19985,-4.9721,-4.06003,-3.8276,-2.70255,-2.3146,-2.45512,-0.113992,-1.86109,0.070828,1.02217,1.13114,2.78865,3.83642,3.51812,4.78094,5.97191,5.77878,7.62283,8.47787,8.27632,9.46397,10.3524,10.4121,10.8609,11.6208
36,-7.2,0.6408149999999999,1.33295,2.21789,3.3206900000000004,4.23369,5.0282,5.77405,6.33451,6.84179,7.44937,7.95095,8.38764,8.71087,9.05393,9.52329,9.89196,9.81946,10.3266,10.4029,10.7655,10.8734,10.4615,10.8683,10.774000000000001,11.4086,10.9815,11.1065,11.2443,10.8226,10.2367,9.11621,8.48192,7.99308,7.61648,6.31463,5.18093,4.27163,2.56054,1.83357,1.4994299999999998,0.264724,-0.598544,-1.40907,-1.92323,-2.81038,-3.64682,-3.62143,-4.21886,-4.46413,-5.23723,-5.56441,-6.60878,-7.0171899999999985,-6.72911,-7.49086,-7.68815,-7.51975,-8.27563,-7.76814,-6.71102,-6.49525,-4.98517,-4.52763,-4.76666,-2.0783400000000003,-4.20828,-1.7511,-0.422217,-0.268487,1.81627,3.02408,2.71123,4.20608,5.93289,5.68253,7.86898,9.00619,8.779160000000001,10.1499,11.4025,11.4887,11.8928,13.033
37,-7.4,0.741517,1.53314,2.56006,3.8502,4.94325,5.9173300000000015,6.844710000000001,7.55624,8.181339999999999,8.96482,9.61373,10.2088,10.6374,11.0791,11.6284,12.0469,12.0044,12.5873,12.6785,13.0695,13.1671,12.6498,13.048,12.9419,13.6267,13.1242,13.2012,13.2476,12.5965,11.7228,10.2597,9.33396,8.607460000000001,7.96426,6.24307,4.8088,3.65802,1.5505,0.60195,0.106872,-1.41866,-2.43783,-3.51875,-4.1944300000000005,-5.2298800000000005,-6.26962,-6.28219,-7.10399,-7.43968,-8.320789999999999,-8.77927,-9.94129,-10.5318,-10.1652,-11.1318,-11.3162,-11.1467,-11.9859,-11.2516,-10.087,-9.89985,-7.902430000000002,-7.37097,-7.6821100000000015,-4.77511,-7.097860000000002,-4.05353,-2.29566,-2.19133,0.312803,1.76711,1.51656,3.18299,5.4598900000000015,5.28263,7.87074,9.2024,8.98087,10.6033,12.1903,12.3185,12.6892,14.2864
38,-7.6,0.8429459999999999,1.73433,2.90606,4.3896,5.67306,6.84272,7.971030000000002,8.85711,9.62651,10.6121,11.4091,12.2045,12.7804,13.3453,13.9907,14.4701,14.4651,15.1319,15.2469,15.6641,15.7468,15.1068,15.4818,15.3542,16.0827,15.498,15.5089,15.4351,14.5006,13.2606,11.4017,10.1379,9.12614,8.15426,5.93526,4.16252,2.7444,0.185429,-1.01514,-1.7056099999999998,-3.55972,-4.74412,-6.14751,-7.00718,-8.2165,-9.48583,-9.54231,-10.6318,-11.0783,-12.0578,-12.6964,-13.9823,-14.7809,-14.3369,-15.5365,-15.6746,-15.5609,-16.3781,-15.4955,-14.2673,-14.1189,-11.4961,-10.8934,-11.261,-8.28935,-10.5663,-6.8704600000000005,-4.62078,-4.56934,-1.7780900000000002,-0.0301134,-0.128615,1.75962,4.45936,4.45682,7.57126,9.05707,8.7514,10.7487,12.7363,12.8304,13.173,15.2847
39,-7.8,0.943502,1.93367,3.25097,4.93136,6.41285,7.791639999999999,9.13843,10.2215,11.1616,12.3763,13.3396,14.3374,15.1143,15.8438,16.6084,17.1644,17.2075,17.9656,18.1161,18.5584,18.6219,17.843,18.178,18.019000000000002,18.7842,18.1123,18.0469,17.832,16.567,14.8844,12.5513,10.9125,9.57778,8.2143,5.40332,3.24319,1.52639,-1.54081,-3.02118,-3.94999,-6.1736900000000015,-7.54453,-9.31589,-10.3777,-11.8001,-13.3223,-13.4396,-14.8331,-15.4113,-16.5014,-17.3363,-18.7758,-19.7995,-19.2686,-20.7395,-20.8077,-20.7975,-21.574,-20.5053,-19.2689,-19.1937,-15.8492,-15.1803,-15.5544,-12.6952,-14.6834,-10.2783,-7.47275,-7.3780199999999985,-4.44617,-2.4370700000000003,-2.34501,-0.0656706,2.96522,3.10135,6.86354,8.5913,8.03164,10.4765,12.9988,13.0795,13.2611,15.9101
40,-8.0,1.04189,2.12895,3.5908800000000003,5.46941,7.154139999999999,8.753210000000001,10.3347,11.6358,12.7728,14.2438,15.4071,16.5863,17.6058,18.563,19.4777,20.1327,20.2379,21.0986,21.2954,21.764,21.8054,20.8732,21.1509,20.95,21.7463,20.9833,20.8375,20.4692,18.8408,16.6488,13.7478,11.6798,9.99595,8.18879,4.68427,2.06767,0.00780955,-3.62638,-5.42333,-6.631639999999999,-9.26933,-10.8499,-13.039000000000001,-14.3302,-15.9831,-17.8011,-18.007,-19.7346,-20.4686,-21.6963,-22.7151,-24.3608,-25.6188,-25.0145,-26.7334,-26.7821,-26.8886,-27.653000000000002,-26.3127,-25.0682,-25.133000000000003,-21.0615,-20.3366,-20.6316,-18.0455,-19.4782,-14.3135,-10.8954,-10.6601,-7.70648,-5.52387,-5.19864,-2.37351,1.04681,1.20807,5.66732,7.75448,6.86627,9.68706,12.8616,13.05,12.9834,16.1134
41,-8.2,1.13707,2.31834,3.92253,5.99836,7.88917,9.71707,11.5473,13.0855,14.4452,16.1993,17.5965,18.9527,20.2328,21.4794,22.5852,23.37,23.5576,24.5375,24.7914,25.2914,25.311,24.2133,24.4183,24.1644,24.9884,24.1314,23.905,23.3768,21.3663,18.618,15.0618,12.4867,10.4154,8.12681,3.83664,0.682103,-1.7848099999999998,-6.05834,-8.22011,-9.74728,-12.8481,-14.6556,-17.3251,-18.8827,-20.7617,-22.9244,-23.2624,-25.3577,-26.2555,-27.6679,-28.8763,-30.7667,-32.2739,-31.6144,-33.5212,-33.6128,-33.8797,-34.6308,-33.0128,-31.686,-31.888,-27.1455,-26.3901,-26.5662,-24.4106,-25.0292,-18.9714,-14.9901,-14.5099,-11.5808,-9.34049,-8.7191,-5.22544,-1.29556,-1.1248,3.91765,6.461130000000002,5.32564,8.36787,12.2472,12.636,12.3995,15.8932
42,-8.4,1.22802,2.4998,4.24216,6.51181,8.60855,10.67,12.7582,14.5489,16.1549,18.2179,19.882,21.4388,22.9863,24.5512,25.8944,26.8512,27.1526,28.2757,28.6022,29.143,29.1472,27.8758,27.9949,27.6782,28.5262,27.5746,27.2696,26.5808,24.1778,20.8443,16.5702,13.414000000000001,10.8989,8.08008,2.926,-0.838692,-3.789730000000001,-8.806339999999997,-11.3918,-13.2822,-16.9016,-18.9626,-22.1741,-24.0384,-26.1601,-28.6875,-29.2128,-31.717,-32.7701,-34.4331,-35.8576,-38.0176,-39.7948,-39.0859,-41.1641,-41.293,-41.7704,-42.5232,-40.6773,-39.2195,-39.4515,-34.1045,-33.2669,-33.3332,-31.8576,-31.4657,-24.2953,-19.9046,-19.0488,-16.1241,-13.9131,-12.9488,-8.644860000000001,-4.09235,-3.846130000000001,1.56044,4.64723,3.40763,6.60699,11.0968,11.7439,11.495999999999999,15.1954
43,-8.6,1.3139299999999998,2.67172,4.54683,7.0046800000000005,9.30474,11.600999999999999,13.9527,16.0078,17.88,20.2766,22.2402,24.0354,25.8723,27.7498,29.3708,30.5449,31.0057,32.3048,32.7268,33.3211,33.3218,31.8749,31.8971,31.5123,32.379,31.3345,30.9539,30.109,27.3072,23.3705,18.3424,14.5536,11.5451,8.13128,2.0209900000000003,-2.41675,-5.9179900000000005,-11.8133,-14.9024,-17.2117,-21.4106,-23.7646,-27.5796,-29.7948,-32.1967,-35.1028,-35.8599,-38.8225,-40.0369,-42.005,-43.6766,-46.1336,-48.2035,-47.4439,-49.7123,-49.8764,-50.5482,-51.3478,-49.3416,-47.7106,-47.9243,-42.0305,-40.9534,-40.9324,-40.3683,-38.8471,-30.3884,-25.7084,-24.36,-21.4682,-19.2789,-17.9082,-12.6342,-7.42944,-6.96444,-1.44705,2.26762,1.07228,4.42031,9.34632,10.295,10.2099,13.9993
44,-8.8,1.39432,2.83307,4.83467,7.47363,9.97246,12.5022,15.1201,17.448,19.6029,22.3546,24.6499,26.7215,28.8837,31.0694,32.9914,34.42,35.0913,36.6056,37.1567,37.8251,37.8388,36.2209,36.1398,35.688,36.57,35.4371,34.9846,33.9926,30.7889,26.2376,20.4335,15.9815,12.4519,8.39226,1.22731,-3.96643,-8.07473,-14.9904,-18.6795,-21.4872,-26.3426,-29.041,-33.525,-36.1404,-38.8639,-42.1749,-43.2083,-46.6773,-48.0738,-50.3963,-52.3452,-55.111999999999995,-57.5164,-56.6981,-59.2002,-59.406000000000006,-60.2786,-61.1121,-59.0366,-57.1288,-57.3853,-50.9959,-49.5565,-49.4781,-49.9295,-47.2196,-37.3467,-32.4698,-30.5576,-27.6907,-25.4579,-23.5611,-17.2459,-11.4018,-10.5814,-5.13889,-0.691233,-1.7631599999999998,1.7865,6.95176,8.24351,8.49387,12.3276
45,-9.0,1.46873,2.98291,5.1037300000000005,7.91512,10.6058,13.3647,16.2474,18.8524,21.3014,24.4236,27.078000000000003,29.4631,31.9856,34.5014,36.7356,38.4388,39.361999999999995,41.1316,41.8546,42.6371,42.6903,40.9091,40.7271,40.2162,41.1177,39.9042,39.3868,38.2597,34.6552,29.4835,22.8886,17.7567,13.695,8.96461,0.67974,-5.36144,-10.1438,-18.2229,-22.6095,-26.0089,-31.6375,-34.7504,-39.9751,-43.0477,-46.1357,-49.891000000000005,-51.2496,-55.272,-56.8829,-59.6089,-61.8645,-64.94,-67.7038,-66.8773,-69.645,-69.90100000000001,-70.9926,-71.8665,-69.7707,-67.483,-67.8722,-60.976000000000006,-59.133,-59.03,-60.6256,-56.6005,-45.251000000000005,-40.2241,-37.6883,-34.7565,-32.3736,-29.8858,-22.531999999999996,-16.0612,-14.8956,-9.50863,-4.19129,-5.18613,-1.35334,3.89376,5.6067800000000005,6.35008,10.1179
46,-9.2,1.53674,3.12049,5.35246,8.32628,11.1999,14.1808,17.3232,20.2053,22.9547,26.4576,29.4927,32.223,35.1404,38.0214,40.5912,42.5775,43.7746,45.8349,46.7726,47.7215,47.8606,45.9268,45.6551,45.101000000000006,46.0351,44.7552,44.1854,42.9382,38.9386,33.146,25.7519,19.9329,15.3367,9.92617,0.484844,-6.46518,-11.981,-21.3612,-26.5633,-30.6415,-37.1853,-40.8127,-46.8776,-50.4731,-53.9731,-58.2258,-59.9592,-64.582,-66.4569,-69.633,-72.2031,-75.6309,-78.726,-78.0037,-81.0436,-81.3855,-82.6733,-83.6613,-81.5433,-78.8507,-79.419,-71.907,-69.7108,-69.6168,-72.5319,-66.9635,-54.1366,-48.9593,-45.7335,-42.6319,-39.954,-36.988,-28.5275,-21.5276,-19.9851,-14.5,-8.23427,-9.15572,-5.16789,0.166845,2.43382,3.73248,7.35485
47,-9.4,1.59808,3.24537,5.57993,8.70528,11.7515,14.9454,18.3395,21.4953,24.5472,28.436,31.8682,34.9704,38.3128,41.593999999999994,44.536,46.8261,48.3074,50.6791,51.8703,53.0345,53.3183,51.256,50.9159,50.3398,51.3286,50.0056,49.403,48.0562,43.672,37.2629,29.066999999999997,22.5608,17.4349,11.3429,0.720312,-7.17225,-13.4565,-24.2338,-30.3857,-35.2321,-42.8362,-47.0892,-54.143,-58.3528,-62.3286,-67.1287,-69.3003,-74.5728,-76.7721,-80.4503,-83.3219,-87.1911,-90.6093,-90.0662,-93.40299999999999,-93.837,-95.3513,-96.4983,-94.3709,-91.2409,-92.0184,-83.8257,-81.3483,-81.2903,-85.6924,-78.3474,-64.0502,-58.7299,-54.7601,-51.3968,-48.2802,-45.013000000000005,-35.3389,-27.8523,-25.7707,-20.0885,-12.8339,-13.6719,-9.74509,-4.18497,-1.30017,0.556998,4.13748
48,-9.6,1.6525599999999998,3.35727,5.78557,9.05095,12.2585,15.6549,19.2907,22.7138,26.0671,30.3429,34.1839,37.6808,41.474,45.1869,48.5383,51.1668,52.9545,55.636,57.119,58.5435,59.0252,56.8791,56.5053,55.9287,57.0027,55.6689,55.0607,53.6415,48.8885,41.8726,32.8769,25.6889,20.0442,13.2755,1.45571,-7.400930000000002,-14.4736,-26.7051,-33.909,-39.6137,-48.4251,-53.4158,-61.6357,-66.5898,-71.1344,-76.5374,-79.2177,-85.2128,-87.7979,-92.0238,-95.2245,-99.6052,-103.381,-103.05,-106.716,-107.223,-109.018,-110.373,-108.264,-104.611,-105.675,-96.7902,-94.0561,-94.0734,-100.119,-90.8044,-75.0503,-69.5979,-64.8575,-61.1754,-57.5122,-53.9905,-43.0113,-34.9433,-32.2309,-26.3003,-18.0467,-18.9093,-15.0772,-9.09968,-5.71146,-3.16799,0.5610430000000001
49,-9.8,1.7,3.4560699999999995,5.96914,9.36255,12.7196,16.3066,20.1727,23.8545,27.5048,32.1648,36.4215,40.3313,44.5975,48.769,52.5629,55.5649,57.692,60.6841,62.4972,64.2176,64.9437,62.7621,62.3961,61.8517,63.0494,61.7471,61.169,59.7123,54.6145,47.0085,37.2221,29.3626,23.2156,15.7359,2.7098,-7.12452,-14.9947,-28.6781,-36.9974,-43.63,-53.7665,-59.6187,-69.1707,-75.0259,-80.2565,-86.3576,-89.6272,-96.4509,-99.4885,-104.303,-107.903,-112.834,-117.021,-116.945,-120.958,-121.564,-123.629,-125.289,-123.166,-118.996,-120.427,-110.782,-107.807,-107.983,-115.771,-104.36,-87.1754,-81.6026,-75.9804,-71.9358,-67.73,-63.8721,-51.4844,-42.7022,-39.4932,-33.2082,-24.0314,-24.9265,-21.1038,-14.5525,-10.7567,-7.4742,-3.4479
50,-10.0,1.74029,3.5417300000000003,6.1305,9.63951,13.1336,16.8982,20.9815,24.9109,28.8507,33.8873,38.5612,42.8958,47.6514,52.3048,56.5681,59.9741,62.4705,65.8006,67.9812,70.0129,71.0316,68.8492,68.5316,68.0739,69.4417,68.2264,67.7241,66.2742,60.8643,52.6955,42.1384,33.6247,26.9583,18.7007,4.46242,-6.35645,-15.0224,-30.1038,-39.5439,-47.1491,-58.6866,-65.4999,-76.5234,-83.4477,-89.4932,-96.4191,-100.408,-108.2,-111.773,-117.243,-121.298,-126.823,-131.47,-131.726,-136.097,-136.864,-139.196,-141.238,-139.02,-134.435,-136.251,-125.825,-122.599,-123.016,-132.596,-118.947,-100.381,-94.7143,-88.005,-83.5521,-78.8887,-74.5731,-60.6642,-51.1746,-47.6857,-40.9356,-30.8176,-31.6146,-27.7681,-20.5196,-16.3621,-12.5099,-8.10056
51,-10.2,1.7734900000000002,3.614230000000001,6.26955,9.88156,13.5001,17.4281,21.7143,25.878,30.0969,35.4986,40.5856,45.3508,50.6063,55.7601,60.5153,64.35,67.2417,70.946,73.5289,75.891,77.2523,75.0857,74.8559,74.5486,76.14,75.0817,74.7074,73.3194,67.6392,58.9449,47.6502,38.5108,31.2423,22.1979,6.7472,-5.05322,-14.501,-30.9703,-41.4888,-50.0999,-63.1007,-70.8908,-83.4917,-91.62799999999999,-98.6225,-106.492,-111.368,-120.307,-124.534,-130.77700000000002,-135.33100000000002,-141.523,-146.653,-147.34799999999996,-152.059,-153.088,-155.715,-158.195,-155.836,-150.92600000000004,-153.086,-141.931,-138.482,-139.09,-150.591,-134.433,-114.55,-108.846,-100.957,-96.0584,-90.927,-86.0449,-70.515,-60.4929,-56.7617,-49.5245,-38.3141,-38.8674,-35.1752,-27.0533,-22.6593,-18.2999,-13.4268
52,-10.4,1.79972,3.67359,6.3864,10.0888,13.8187,17.8953,22.3688,26.7519,31.2368,36.9883,42.4786,47.6731,53.4314,59.0971,64.3615,68.6434,71.9514,76.0546,79.0707,81.8033,83.559,81.4115,81.2994,81.2047,83.0797,82.2589,82.0757,80.8113,74.9178,65.74600000000001,53.7584,44.0397,36.0689,26.2809,9.63736,-3.12755,-13.3298,-31.212,-42.8031,-52.4484,-66.9737,-75.6984,-89.9595,-99.3532,-107.405,-116.319,-122.24,-132.525,-137.561,-144.753,-149.886,-156.852,-162.47799999999995,-163.74,-168.731,-170.18,-173.118,-176.114,-173.584,-168.449,-170.882,-159.049,-155.47,-156.037,-169.778,-150.775,-129.651,-123.988,-114.948,-109.582,-103.895,-98.3667,-81.1446,-70.6374,-66.5333,-58.8358,-46.5375,-46.7126,-43.4247,-34.2559,-29.6393,-24.7385,-19.2909
53,-10.6,1.81898,3.72,6.48128,10.2615,14.0896,18.2998,22.944000000000003,27.53,32.2653,38.348,44.2273,49.8432,56.1005,62.2812,68.0659,72.8071,76.5465,81.0647,84.5396,87.6851,89.8868,87.7657,87.7939,87.9654,90.1864,89.6867,89.7746,88.6936,82.6623,73.0775,60.4471,50.2142,41.4528,30.9857,13.193,-0.503855,-11.429,-30.7335,-43.4211,-54.118,-70.218,-79.8706,-95.8712,-106.5,-115.691,-125.675,-132.756,-144.57299999999995,-150.58700000000005,-158.934,-164.771,-172.66400000000004,-178.81799999999996,-180.80900000000003,-186.024,-188.065,-191.31,-194.938,-192.208,-186.956,-189.543,-177.169,-173.53,-173.778,-190.063,-168.015,-145.739,-140.19299999999998,-130.025,-124.058,-117.738,-111.495,-92.6893,-81.6106,-76.9836,-68.7694,-55.5795,-55.2869,-52.4294,-42.1331,-37.1611,-31.726,-25.5602
54,-10.8,1.83123,3.7537,6.55462,10.4004,14.3133,18.6421,23.4398,28.2117,33.1803,39.5734,45.8237,51.8486,58.5961,65.2887,71.5988,76.8058,80.9863,85.93,89.8834,93.4756,96.1659,94.0816,94.2815,94.7638,97.3982,97.2941,97.7384,96.9089,90.8204,80.9065,67.6938,57.0211,47.4259,36.3274,17.4563,2.87951,-8.74215,-29.4649,-43.2587,-55.0115,-72.7185,-83.3193,-101.128,-113.013,-123.419,-134.434,-142.759,-156.194,-163.336,-173.037,-179.71200000000005,-188.727,-195.52,-198.421,-203.884,-206.652,-210.212,-214.598,-211.688,-206.391,-208.996,-196.283,-192.614,-192.362,-211.363,-186.232,-162.871,-157.415,-146.132,-139.314,-132.3,-125.289,-105.188,-93.4809,-88.2283,-79.3919,-65.4672,-64.6144,-62.0529,-50.5894,-45.1021,-39.2468,-32.2181
55,-11.0,1.83657,3.77491,6.60688,10.5062,14.4906,18.923,23.8571,28.7974,33.9809,40.662,47.263000000000005,53.6805,60.9048,68.101,74.9356,80.6099,85.2364,90.6113,95.0566,99.1227,102.334,100.29,100.691,101.535,104.654,105.01,105.894,105.405,99.3322,89.1841,75.4706,64.4345,54.0575,42.293,22.4477,7.06007,-5.21849,-27.3434,-42.2412,-55.0429,-74.3758,-85.9352,-105.599,-118.788,-130.474,-142.52700000000004,-152.172,-167.237,-175.571,-186.791,-194.432,-204.764,-212.359,-216.365,-222.197,-225.808,-229.758,-234.968,-231.979,-226.68400000000003,-229.253,-216.343,-212.636,-211.833,-233.745,-205.332,-180.956,-175.512,-163.17600000000004,-155.412,-147.668,-139.86,-118.612,-106.231,-100.252,-90.7068,-76.1334,-74.5957,-72.1732,-59.5887,-53.4415,-47.4261,-39.4276
